Localisation,COEFF_F212,PROFIL,Nom,Missions_en_cours,Competences,Date_Demarrage,Date_de_fin,Tx_occup,Stream_BT
Paris,150,Confirmé,Carolyn Fry,Fraikin,Cybersecurity,2024-12-07,2025-08-02,0.5,TALEND
Paris,150,Confirmé,Carolyn Fry,Société Générale,Cybersecurity,2025-06-09,2025-11-09,0.5,TALEND
Paris,150,Confirmé,Carolyn Fry,congés,Cybersecurity,2025-11-10,2025-11-24,1.0,TALEND
Paris,150,Confirmé,Carolyn Fry,Engie,Cybersecurity,2025-11-25,2026-07-17,0.7,TALEND
Paris,150,Confirmé,Carolyn Fry,BPCE,Cybersecurity,2026-04-30,2027-01-07,0.3,TALEND
Paris,150,Confirmé,Carolyn Fry,COVEA,Cybersecurity,2026-12-14,2027-01-12,0.7,TALEND
Paris,150,Confirmé,Carolyn Fry,Bouygues,Cybersecurity,2026-10-24,2027-03-03,0.3,TALEND
Paris,100,Confirmé,Mary Meyers,La Poste,"Power BI, Azure, BO, Qlik",2024-08-27,2025-04-03,0.5,MSBI
Paris,100,Confirmé,Mary Meyers,DISPO ICE,"Power BI, Azure, BO, Qlik",2025-03-01,2025-04-27,0.5,MSBI
Paris,100,Confirmé,Mary Meyers,Société Générale,"Power BI, Azure, BO, Qlik",2025-04-02,2025-04-04,0.5,MSBI
Paris,100,Confirmé,Mary Meyers,Fraikin,"Power BI, Azure, BO, Qlik",2025-01-22,2025-07-27,0.5,MSBI
Paris,100,Confirmé,Mary Meyers,COVEA,"Power BI, Azure, BO, Qlik",2025-06-14,2025-10-02,0.5,MSBI
Paris,100,Confirmé,Mary Meyers,LVMH,"Power BI, Azure, BO, Qlik",2025-07-11,2026-05-26,0.5,MSBI
Paris,100,Confirmé,Mary Meyers,congés,"Power BI, Azure, BO, Qlik",2026-05-27,2026-06-10,1.0,MSBI
Tours,170,Confirmé,Kelly Figueroa,Dalkia,UX,2024-05-25,2025-03-10,0.8,DSIA
Tours,170,Confirmé,Kelly Figueroa,COVEA,UX,2025-01-16,2025-05-25,0.2,DSIA
Tours,170,Confirmé,Kelly Figueroa,congés,UX,2025-05-26,2025-06-09,1.0,DSIA
Tours,170,Confirmé,Kelly Figueroa,Société Générale,UX,2025-06-10,2025-06-11,0.5,DSIA
Tours,170,Confirmé,Kelly Figueroa,BPCE,UX,2025-03-22,2025-05-12,0.5,DSIA
Tours,170,Confirmé,Kelly Figueroa,La Poste,UX,2025-04-25,2025-09-17,0.5,DSIA
Tours,170,Confirmé,Kelly Figueroa,Fraikin,UX,2025-07-12,2026-01-01,0.5,DSIA
Tours,170,Confirmé,Kelly Figueroa,DISPO ICE,UX,2025-11-09,2026-10-30,0.5,DSIA
Paris,170,Expert,Shannon Hernandez,Engie,Talend BD,2024-07-25,2025-01-27,0.2,DataViz
Paris,170,Expert,Shannon Hernandez,DISPO ICE,Talend BD,2025-01-09,2025-08-22,0.8,DataViz
Paris,170,Expert,Shannon Hernandez,Enedis,Talend BD,2025-08-05,2025-09-19,0.2,DataViz
Paris,170,Expert,Shannon Hernandez,LVMH,Talend BD,2025-07-16,2025-10-30,0.8,DataViz
Paris,170,Expert,Shannon Hernandez,congés,Talend BD,2025-10-31,2025-11-14,1.0,DataViz
Mtp,115,Sénior,Edward Blair,Fraikin,SSIS,2024-08-27,2024-10-31,0.8,Data Management
Mtp,115,Sénior,Edward Blair,Engie,SSIS,2024-10-09,2024-11-09,0.2,Data Management
Mtp,115,Sénior,Edward Blair,congés,SSIS,2024-11-10,2024-11-24,1.0,Data Management
Mtp,115,Sénior,Edward Blair,LVMH,SSIS,2024-11-25,2025-03-18,0.4,Data Management
Mtp,115,Sénior,Edward Blair,Orange,SSIS,2025-01-02,2025-03-11,0.6,Data Management
Mtp,115,Sénior,Edward Blair,Société Générale,SSIS,2025-01-15,2025-11-07,0.4,Data Management
Mtp,115,Sénior,Edward Blair,BPCE,SSIS,2025-09-10,2026-06-24,0.6,Data Management
Mtp,115,Sénior,Edward Blair,Enedis,SSIS,2026-05-17,2027-02-01,0.4,Data Management
Tours,105,Expert,Sylvia Gomez,COVEA,Talend BD,2023-11-06,2023-11-25,0.2,Data Management
Tours,105,Expert,Sylvia Gomez,Fraikin,Talend BD,2023-09-30,2024-01-23,0.8,Data Management
Tours,105,Expert,Sylvia Gomez,congés,Talend BD,2024-01-24,2024-02-07,1.0,Data Management
Tours,105,Expert,Sylvia Gomez,BPCE,Talend BD,2024-02-08,2024-08-26,0.5,Data Management
Tours,105,Expert,Sylvia Gomez,LVMH,Talend BD,2024-07-24,2025-02-23,0.5,Data Management
Paris,170,Sénior,William Morgan,Engie,"Informatica stambia, talend, datastage",2023-11-29,2024-09-17,0.5,TALEND
Paris,170,Sénior,William Morgan,Club Med,"Informatica stambia, talend, datastage",2024-07-25,2025-05-07,0.5,TALEND
Paris,170,Sénior,William Morgan,Enedis,"Informatica stambia, talend, datastage",2025-03-21,2025-06-05,0.5,TALEND
Paris,170,Sénior,William Morgan,BPCE,"Informatica stambia, talend, datastage",2025-05-05,2025-08-05,0.5,TALEND
Paris,170,Sénior,William Morgan,Dalkia,"Informatica stambia, talend, datastage",2025-07-03,2026-01-06,0.5,TALEND
Paris,150,Sénior,Susan Burke,Enedis,Datastage,2024-05-04,2024-08-09,0.8,ODI
Paris,150,Sénior,Susan Burke,BPCE,Datastage,2024-05-24,2025-02-07,0.2,ODI
Paris,150,Sénior,Susan Burke,DISPO ICE,Datastage,2025-01-05,2025-02-20,0.8,ODI
Paris,150,Sénior,Susan Burke,Club Med,Datastage,2024-12-14,2025-08-06,0.2,ODI
Paris,150,Sénior,Susan Burke,La Poste,Datastage,2025-06-25,2026-05-29,0.8,ODI
Paris,150,Sénior,Susan Burke,Fraikin,Datastage,2026-04-15,2026-04-20,0.2,ODI
Paris,150,Sénior,Phillip Mccall,COVEA,DevOps,2024-01-29,2024-11-02,0.8,Data Management
Paris,150,Sénior,Phillip Mccall,Enedis,DevOps,2024-10-02,2025-01-09,0.2,Data Management
Paris,150,Sénior,Phillip Mccall,BPCE,DevOps,2024-12-23,2025-04-10,0.8,Data Management
Paris,150,Sénior,Phillip Mccall,Club Med,DevOps,2025-03-12,2025-07-08,0.2,Data Management
Paris,150,Sénior,Phillip Mccall,Société Générale,DevOps,2025-04-21,2025-07-19,0.8,Data Management
Paris,150,Sénior,Phillip Mccall,congés,DevOps,2025-07-20,2025-08-03,1.0,Data Management
Paris,150,Sénior,Phillip Mccall,Bouygues,DevOps,2025-08-04,2026-07-23,0.8,Data Management
Paris,150,Sénior,Phillip Mccall,Engie,DevOps,2026-06-10,2026-07-31,0.2,Data Management
Paris,115,Junior,Susan Jordan,Bouygues,DevOps,2024-01-30,2024-11-13,0.8,DSIA
Paris,115,Junior,Susan Jordan,BPCE,DevOps,2024-10-05,2024-12-12,0.2,DSIA
Paris,115,Junior,Susan Jordan,Engie,DevOps,2024-10-08,2025-02-21,0.8,DSIA
Paris,115,Junior,Susan Jordan,Fraikin,DevOps,2024-12-21,2025-10-02,0.2,DSIA
Paris,115,Junior,Susan Jordan,congés,DevOps,2025-10-03,2025-10-17,1.0,DSIA
Paris,115,Junior,Susan Jordan,Orange,DevOps,2025-10-18,2026-02-22,0.3,DSIA
Mtp,150,Sénior,Rebecca Estes,Bouygues,SAS,2023-11-01,2024-08-28,0.5,MSBI
Mtp,150,Sénior,Rebecca Estes,Orange,SAS,2024-06-20,2025-04-24,0.5,MSBI
Mtp,150,Sénior,Rebecca Estes,Enedis,SAS,2025-03-06,2025-06-27,0.5,MSBI
Mtp,150,Sénior,Rebecca Estes,congés,SAS,2025-06-28,2025-07-12,1.0,MSBI
Mtp,150,Sénior,Rebecca Estes,La Poste,SAS,2025-07-13,2026-01-28,0.4,MSBI
Mtp,150,Sénior,Rebecca Estes,Dalkia,SAS,2025-12-09,2026-07-18,0.6,MSBI
Mtp,150,Sénior,Rebecca Estes,Fraikin,SAS,2026-05-29,2026-09-18,0.4,MSBI
Mtp,150,Sénior,Rebecca Estes,COVEA,SAS,2026-07-02,2026-09-12,0.6,MSBI
Paris,105,Confirmé,Wyatt Villa,Dalkia,Data Ing + Data S.,2024-08-04,2025-02-14,0.5,ODI
Paris,105,Confirmé,Wyatt Villa,Enedis,Data Ing + Data S.,2025-01-02,2025-07-21,0.5,ODI
Paris,105,Confirmé,Wyatt Villa,Bouygues,Data Ing + Data S.,2025-07-05,2026-05-04,0.5,ODI
Paris,105,Confirmé,Wyatt Villa,Société Générale,Data Ing + Data S.,2026-04-09,2027-01-18,0.5,ODI
Paris,105,Confirmé,Wyatt Villa,LVMH,Data Ing + Data S.,2026-12-05,2027-05-21,0.5,ODI
Paris,105,Confirmé,Wyatt Villa,BPCE,Data Ing + Data S.,2027-02-26,2027-12-10,0.5,ODI
Paris,105,Confirmé,Wyatt Villa,Fraikin,Data Ing + Data S.,2027-09-30,2027-11-25,0.5,ODI
Paris,105,Confirmé,Wyatt Villa,Club Med,Data Ing + Data S.,2027-10-12,2028-08-25,0.5,ODI
Paris,170,Sénior,Teresa Pearson,Bouygues,Datastage,2024-08-21,2025-04-05,0.8,DSIA
Paris,170,Sénior,Teresa Pearson,Fraikin,Datastage,2025-02-20,2025-04-09,0.2,DSIA
Paris,170,Sénior,Teresa Pearson,LVMH,Datastage,2025-02-01,2025-07-24,0.8,DSIA
Tours,100,Confirmé,Joel Randall,La Poste,SSIS,2024-08-25,2025-06-03,0.5,Data Integration
Tours,100,Confirmé,Joel Randall,Orange,SSIS,2025-04-04,2025-10-29,0.5,Data Integration
Tours,100,Confirmé,Joel Randall,congés,SSIS,2025-10-30,2025-11-13,1.0,Data Integration
Tours,100,Confirmé,Joel Randall,Dalkia,SSIS,2025-11-14,2026-04-06,1.0,Data Integration
Tours,100,Confirmé,Joel Randall,LVMH,SSIS,2026-03-07,2026-04-29,0.0,Data Integration
Tours,100,Junior,Jill Watson,Dalkia,Cybersecurity,2024-02-09,2024-08-17,0.2,TALEND
Tours,100,Junior,Jill Watson,congés,Cybersecurity,2024-08-18,2024-09-01,1.0,TALEND
Tours,100,Junior,Jill Watson,Enedis,Cybersecurity,2024-09-02,2024-09-09,0.6,TALEND
Tours,100,Junior,Jill Watson,La Poste,Cybersecurity,2024-07-21,2024-07-29,0.4,TALEND
Tours,100,Junior,Jill Watson,Fraikin,Cybersecurity,2024-06-21,2024-11-16,0.6,TALEND
Tours,100,Junior,Jill Watson,Société Générale,Cybersecurity,2024-10-25,2025-07-07,0.4,TALEND
Mtp,115,Junior,Connie Peterson,Fraikin,Azure,2023-11-21,2024-02-15,0.2,Cloud Azure
Mtp,115,Junior,Connie Peterson,LVMH,Azure,2023-12-23,2024-02-09,0.8,Cloud Azure
Mtp,115,Junior,Connie Peterson,DISPO ICE,Azure,2023-12-23,2024-06-01,0.2,Cloud Azure
Mtp,115,Junior,Connie Peterson,La Poste,Azure,2024-04-27,2024-11-14,0.8,Cloud Azure
Mtp,115,Junior,Connie Peterson,Enedis,Azure,2024-10-30,2025-09-20,0.2,Cloud Azure
Mtp,115,Junior,Connie Peterson,Engie,Azure,2025-08-28,2025-12-10,0.8,Cloud Azure
Mtp,115,Junior,Connie Peterson,Orange,Azure,2025-11-03,2026-08-19,0.2,Cloud Azure
Mtp,115,Junior,Connie Peterson,COVEA,Azure,2026-06-22,2027-02-10,0.8,Cloud Azure
Paris,115,Sénior,Cheryl Hartman,Bouygues,Cybersecurity,2023-12-16,2024-10-16,0.2,Cloud Azure
Paris,115,Sénior,Cheryl Hartman,congés,Cybersecurity,2024-10-17,2024-10-31,1.0,Cloud Azure
Paris,115,Sénior,Cheryl Hartman,Société Générale,Cybersecurity,2024-11-01,2025-09-04,0.7,Cloud Azure
Paris,115,Sénior,Cheryl Hartman,Dalkia,Cybersecurity,2025-07-23,2025-09-12,0.3,Cloud Azure
Paris,115,Sénior,Cheryl Hartman,LVMH,Cybersecurity,2025-07-26,2026-01-01,0.7,Cloud Azure
Paris,115,Sénior,Cheryl Hartman,Club Med,Cybersecurity,2025-11-25,2026-11-12,0.3,Cloud Azure
Paris,115,Sénior,Cheryl Hartman,Engie,Cybersecurity,2026-09-25,2027-02-02,0.7,Cloud Azure
Paris,115,Sénior,Cheryl Hartman,Enedis,Cybersecurity,2027-01-10,2027-08-19,0.3,Cloud Azure
Tours,100,Confirmé,Alicia Brooks,Bouygues,DevOps,2024-01-26,2024-03-17,0.5,Data Management
Tours,100,Confirmé,Alicia Brooks,Orange,DevOps,2024-01-07,2024-05-05,0.5,Data Management
Tours,100,Confirmé,Alicia Brooks,DISPO ICE,DevOps,2024-02-14,2024-11-10,0.5,Data Management
Tours,100,Confirmé,Alicia Brooks,LVMH,DevOps,2024-10-16,2025-09-01,0.5,Data Management
Tours,100,Confirmé,Alicia Brooks,Dalkia,DevOps,2025-06-26,2025-11-13,0.5,Data Management
Mtp,170,Confirmé,Melissa Washington,BPCE,Talend BD,2023-12-04,2024-01-03,0.2,MSBI
Mtp,170,Confirmé,Melissa Washington,Bouygues,Talend BD,2023-11-04,2024-04-17,0.8,MSBI
Mtp,170,Confirmé,Melissa Washington,Club Med,Talend BD,2024-02-09,2024-10-06,0.2,MSBI
Mtp,170,Confirmé,Melissa Washington,Orange,Talend BD,2024-08-21,2024-09-22,0.8,MSBI
Mtp,170,Confirmé,Melissa Washington,Engie,Talend BD,2024-07-06,2025-03-25,0.2,MSBI
Paris,105,Confirmé,Dana Roberts,Dalkia,Direction de projet,2024-01-30,2024-07-24,0.5,ODI
Paris,105,Confirmé,Dana Roberts,Bouygues,Direction de projet,2024-06-14,2025-01-10,0.5,ODI
Paris,105,Confirmé,Dana Roberts,Orange,Direction de projet,2024-12-22,2024-12-27,0.5,ODI
Paris,105,Confirmé,Dana Roberts,BPCE,Direction de projet,2024-10-13,2025-03-19,0.5,ODI
Paris,105,Confirmé,Dana Roberts,Enedis,Direction de projet,2025-01-20,2025-01-20,0.5,ODI
Tours,150,Junior,Keith Alvarez,LVMH,SSIS,2024-03-12,2024-12-14,0.2,TALEND
Tours,150,Junior,Keith Alvarez,Enedis,SSIS,2024-10-10,2024-10-20,0.8,TALEND
Tours,150,Junior,Keith Alvarez,La Poste,SSIS,2024-08-12,2025-06-02,0.2,TALEND
Tours,150,Junior,Keith Alvarez,DISPO ICE,SSIS,2025-04-11,2025-09-29,0.8,TALEND
Tours,150,Junior,Keith Alvarez,Fraikin,SSIS,2025-08-10,2026-06-14,0.2,TALEND
Tours,150,Junior,Keith Alvarez,Société Générale,SSIS,2026-05-12,2027-04-24,0.8,TALEND
Tours,150,Junior,Keith Alvarez,Engie,SSIS,2027-02-10,2027-06-29,0.2,TALEND
Tours,100,Expert,Scott Terry,Club Med,"Talend, Talend BD",2024-06-25,2024-07-28,0.5,DSIA
Tours,100,Expert,Scott Terry,COVEA,"Talend, Talend BD",2024-06-13,2024-10-06,0.5,DSIA
Tours,100,Expert,Scott Terry,Orange,"Talend, Talend BD",2024-07-23,2025-02-25,0.5,DSIA
Tours,100,Expert,Scott Terry,DISPO ICE,"Talend, Talend BD",2025-02-01,2025-03-25,0.5,DSIA
Tours,100,Expert,Scott Terry,Dalkia,"Talend, Talend BD",2025-01-30,2025-12-14,0.5,DSIA
Tours,100,Expert,Scott Terry,La Poste,"Talend, Talend BD",2025-10-30,2026-03-09,0.5,DSIA
Tours,100,Expert,Scott Terry,Société Générale,"Talend, Talend BD",2025-12-27,2026-12-06,0.5,DSIA
Tours,100,Expert,Scott Terry,Bouygues,"Talend, Talend BD",2026-09-14,2027-06-01,0.5,DSIA
Paris,115,Sénior,Wanda Carr,congés,Data Ing + Data S.,2023-09-23,2023-10-07,1.0,Cloud Azure
Paris,115,Sénior,Wanda Carr,La Poste,Data Ing + Data S.,2023-10-08,2024-07-13,1.0,Cloud Azure
Paris,115,Sénior,Wanda Carr,Enedis,Data Ing + Data S.,2024-06-28,2024-12-01,0.0,Cloud Azure
Paris,115,Sénior,Wanda Carr,Engie,Data Ing + Data S.,2024-10-07,2024-12-15,1.0,Cloud Azure
Paris,115,Sénior,Wanda Carr,Société Générale,Data Ing + Data S.,2024-10-20,2024-11-11,0.0,Cloud Azure
Paris,115,Sénior,Wanda Carr,Club Med,Data Ing + Data S.,2024-10-27,2024-11-22,1.0,Cloud Azure
Paris,115,Sénior,Wanda Carr,Bouygues,Data Ing + Data S.,2024-11-07,2025-09-27,0.0,Cloud Azure
Tours,150,Confirmé,Mrs. Victoria Smith,Société Générale,Pilotage BT,2024-01-23,2024-03-27,0.8,DataViz
Tours,150,Confirmé,Mrs. Victoria Smith,DISPO ICE,Pilotage BT,2024-02-12,2024-08-02,0.2,DataViz
Tours,150,Confirmé,Mrs. Victoria Smith,BPCE,Pilotage BT,2024-05-13,2024-09-24,0.8,DataViz
Mtp,115,Junior,Amber Mosley,COVEA,Azure,2024-01-23,2024-07-22,0.8,TALEND
Mtp,115,Junior,Amber Mosley,BPCE,Azure,2024-06-14,2024-11-29,0.2,TALEND
Mtp,115,Junior,Amber Mosley,Bouygues,Azure,2024-10-22,2025-05-14,0.8,TALEND
Mtp,115,Junior,Amber Mosley,DISPO ICE,Azure,2025-02-21,2026-01-14,0.2,TALEND
Mtp,115,Junior,Amber Mosley,Club Med,Azure,2025-10-24,2026-02-17,0.8,TALEND
Mtp,115,Junior,Amber Mosley,Dalkia,Azure,2025-12-17,2025-12-20,0.2,TALEND
Mtp,115,Junior,Amber Mosley,La Poste,Azure,2025-11-22,2026-04-22,0.8,TALEND
Mtp,150,Confirmé,Marcus Tucker,DISPO ICE,"Power BI, Azure, BO, Qlik",2023-08-30,2024-03-09,0.8,ODI
Mtp,150,Confirmé,Marcus Tucker,Bouygues,"Power BI, Azure, BO, Qlik",2024-01-24,2024-02-22,0.2,ODI
Mtp,150,Confirmé,Marcus Tucker,COVEA,"Power BI, Azure, BO, Qlik",2024-01-13,2024-08-12,0.8,ODI
Mtp,150,Confirmé,Marcus Tucker,BPCE,"Power BI, Azure, BO, Qlik",2024-06-11,2024-09-10,0.2,ODI
Mtp,150,Confirmé,Marcus Tucker,Dalkia,"Power BI, Azure, BO, Qlik",2024-06-21,2025-03-16,0.8,ODI
Mtp,150,Confirmé,Marcus Tucker,Club Med,"Power BI, Azure, BO, Qlik",2025-01-05,2025-12-12,0.2,ODI
Mtp,150,Confirmé,Marcus Tucker,Société Générale,"Power BI, Azure, BO, Qlik",2025-10-28,2026-01-01,0.8,ODI
Mtp,150,Confirmé,Marcus Tucker,congés,"Power BI, Azure, BO, Qlik",2026-01-02,2026-01-16,1.0,ODI
Mtp,115,Junior,Todd Duarte,congés,MsBI/BO,2024-07-09,2024-07-23,1.0,ODI
Mtp,115,Junior,Todd Duarte,COVEA,MsBI/BO,2024-07-24,2025-05-29,0.2,ODI
Mtp,115,Junior,Todd Duarte,Club Med,MsBI/BO,2025-04-26,2025-10-21,0.8,ODI
Mtp,115,Junior,Todd Duarte,Enedis,MsBI/BO,2025-08-19,2025-11-30,0.2,ODI
Mtp,115,Junior,Todd Duarte,Dalkia,MsBI/BO,2025-10-11,2026-08-08,0.8,ODI
Mtp,115,Junior,Todd Duarte,Fraikin,MsBI/BO,2026-06-29,2026-08-16,0.2,ODI
Mtp,115,Junior,Todd Duarte,La Poste,MsBI/BO,2026-07-02,2026-08-12,0.8,ODI
Paris,100,Expert,Kayla Wall,congés,Talend BD,2024-06-25,2024-07-09,1.0,Data Management
Paris,100,Expert,Kayla Wall,Enedis,Talend BD,2024-07-10,2025-01-04,0.8,Data Management
Paris,100,Expert,Kayla Wall,COVEA,Talend BD,2024-12-14,2025-01-05,0.2,Data Management
Paris,100,Expert,Kayla Wall,LVMH,Talend BD,2024-12-19,2025-05-24,0.8,Data Management
Paris,100,Expert,Kayla Wall,Société Générale,Talend BD,2025-05-04,2025-05-29,0.2,Data Management
Paris,100,Expert,Kayla Wall,Orange,Talend BD,2025-04-15,2025-11-20,0.8,Data Management
Paris,100,Expert,Kayla Wall,Fraikin,Talend BD,2025-11-01,2026-07-14,0.2,Data Management
Paris,100,Expert,Kayla Wall,Bouygues,Talend BD,2026-06-23,2027-04-11,0.8,Data Management
Tours,170,Sénior,Shannon Webb,Bouygues,SAS,2023-10-01,2023-10-26,0.8,Cloud Azure
Tours,170,Sénior,Shannon Webb,Orange,SAS,2023-09-26,2024-02-12,0.2,Cloud Azure
Tours,170,Sénior,Shannon Webb,Club Med,SAS,2023-12-14,2024-05-03,0.8,Cloud Azure
Tours,170,Sénior,Shannon Webb,DISPO ICE,SAS,2024-03-14,2025-01-14,0.2,Cloud Azure
Tours,170,Sénior,Shannon Webb,Fraikin,SAS,2024-11-13,2025-01-31,0.8,Cloud Azure
Tours,170,Sénior,Shannon Webb,La Poste,SAS,2024-11-09,2025-03-04,0.2,Cloud Azure
Mtp,100,Junior,Jennifer Young,Engie,SAS,2024-08-09,2024-08-16,0.2,DataViz
Mtp,100,Junior,Jennifer Young,Orange,SAS,2024-05-30,2024-08-12,0.8,DataViz
Mtp,100,Junior,Jennifer Young,Dalkia,SAS,2024-06-07,2024-07-18,0.2,DataViz
Mtp,100,Junior,Jennifer Young,LVMH,SAS,2024-06-04,2025-04-02,0.8,DataViz
Mtp,100,Junior,Jennifer Young,La Poste,SAS,2025-03-12,2025-09-06,0.2,DataViz
Mtp,100,Junior,Jennifer Young,Société Générale,SAS,2025-06-25,2025-09-23,0.8,DataViz
Mtp,100,Junior,Jennifer Young,congés,SAS,2025-09-24,2025-10-08,1.0,DataViz
Tours,115,Sénior,Albert Smith,Enedis,MsBI/BO,2023-12-15,2024-03-05,0.8,TALEND
Tours,115,Sénior,Albert Smith,DISPO ICE,MsBI/BO,2023-12-27,2024-02-16,0.2,TALEND
Tours,115,Sénior,Albert Smith,congés,MsBI/BO,2024-02-17,2024-03-02,1.0,TALEND
Paris,100,Expert,Jordan Wilson,Engie,SSIS,2024-03-27,2024-06-15,0.5,Data Management
Paris,100,Expert,Jordan Wilson,congés,SSIS,2024-06-16,2024-06-30,1.0,Data Management
Paris,100,Expert,Jordan Wilson,Dalkia,SSIS,2024-07-01,2025-03-11,0.9,Data Management
Paris,100,Expert,Jordan Wilson,Bouygues,SSIS,2025-02-02,2025-04-16,0.1,Data Management
Tours,150,Expert,James Farrell,Club Med,Pilotage BT,2024-07-21,2025-06-02,0.8,Cloud Azure
Tours,150,Expert,James Farrell,Bouygues,Pilotage BT,2025-04-05,2026-03-24,0.2,Cloud Azure
Tours,150,Expert,James Farrell,COVEA,Pilotage BT,2026-03-01,2027-02-07,0.8,Cloud Azure
Paris,105,Sénior,Andrew Gonzalez,DISPO ICE,DevOps,2024-06-06,2024-08-02,0.5,Data Management
Paris,105,Sénior,Andrew Gonzalez,Enedis,DevOps,2024-06-17,2024-10-05,0.5,Data Management
Paris,105,Sénior,Andrew Gonzalez,Dalkia,DevOps,2024-07-17,2024-11-05,0.5,Data Management
Mtp,100,Junior,Nathan Tate,Club Med,"Informatica stambia, talend, datastage",2023-12-18,2024-01-26,0.2,TALEND
Mtp,100,Junior,Nathan Tate,congés,"Informatica stambia, talend, datastage",2024-01-27,2024-02-10,1.0,TALEND
Mtp,100,Junior,Nathan Tate,BPCE,"Informatica stambia, talend, datastage",2024-02-11,2024-07-21,0.2,TALEND
Paris,100,Junior,Ryan Duke,Dalkia,SAS,2024-05-21,2024-05-30,0.8,DataViz
Paris,100,Junior,Ryan Duke,congés,SAS,2024-05-31,2024-06-14,1.0,DataViz
Paris,100,Junior,Ryan Duke,Orange,SAS,2024-06-15,2025-03-22,0.7,DataViz
Mtp,150,Confirmé,Jeremy Williams,La Poste,SAS,2024-07-05,2024-08-14,0.2,Data Management
Mtp,150,Confirmé,Jeremy Williams,Fraikin,SAS,2024-05-27,2024-08-06,0.8,Data Management
Mtp,150,Confirmé,Jeremy Williams,BPCE,SAS,2024-06-16,2024-07-25,0.2,Data Management
Mtp,150,Confirmé,Jeremy Williams,LVMH,SAS,2024-05-29,2024-10-23,0.8,Data Management
Mtp,150,Confirmé,Jeremy Williams,Club Med,SAS,2024-08-13,2024-09-16,0.2,Data Management
Mtp,150,Confirmé,Jeremy Williams,COVEA,SAS,2024-07-03,2024-12-17,0.8,Data Management
Tours,100,Sénior,Taylor Powers,Dalkia,Azure,2024-01-31,2024-07-25,0.8,Data Integration
Tours,100,Sénior,Taylor Powers,LVMH,Azure,2024-06-12,2025-02-18,0.2,Data Integration
Tours,100,Sénior,Taylor Powers,Engie,Azure,2024-12-28,2025-11-27,0.8,Data Integration
Tours,100,Sénior,Taylor Powers,Fraikin,Azure,2025-10-17,2026-06-19,0.2,Data Integration
Tours,100,Sénior,Taylor Powers,DISPO ICE,Azure,2026-04-14,2026-10-25,0.8,Data Integration
Tours,100,Sénior,Taylor Powers,Orange,Azure,2026-08-30,2027-01-27,0.2,Data Integration
Tours,100,Sénior,Taylor Powers,congés,Azure,2027-01-28,2027-02-11,1.0,Data Integration
Paris,170,Expert,David Sanchez,DISPO ICE,Data Ing + Data S.,2024-05-18,2024-12-17,0.8,Data Integration
Paris,170,Expert,David Sanchez,congés,Data Ing + Data S.,2024-12-18,2025-01-01,1.0,Data Integration
Paris,170,Expert,David Sanchez,Fraikin,Data Ing + Data S.,2025-01-02,2025-10-25,0.1,Data Integration
Paris,170,Expert,David Sanchez,Engie,Data Ing + Data S.,2025-08-02,2026-02-09,0.9,Data Integration
Paris,170,Expert,David Sanchez,BPCE,Data Ing + Data S.,2025-12-03,2026-01-24,0.1,Data Integration
Tours,105,Confirmé,Alicia Mcintosh,LVMH,Direction de projet,2024-02-04,2024-07-11,0.2,Data Integration
Tours,105,Confirmé,Alicia Mcintosh,Société Générale,Direction de projet,2024-04-30,2024-05-13,0.8,Data Integration
Tours,105,Confirmé,Alicia Mcintosh,La Poste,Direction de projet,2024-03-27,2024-10-17,0.2,Data Integration
Tours,105,Confirmé,Alicia Mcintosh,BPCE,Direction de projet,2024-07-30,2024-09-13,0.8,Data Integration
Tours,105,Confirmé,Alicia Mcintosh,COVEA,Direction de projet,2024-07-07,2024-11-16,0.2,Data Integration
Tours,105,Confirmé,Alicia Mcintosh,Club Med,Direction de projet,2024-09-29,2025-05-09,0.8,Data Integration
Tours,105,Confirmé,Alicia Mcintosh,Orange,Direction de projet,2025-04-15,2025-05-22,0.2,Data Integration
Mtp,115,Confirmé,Jerome Griffith,Enedis,Direction de projet,2024-04-01,2024-12-04,0.8,Data Integration
Mtp,115,Confirmé,Jerome Griffith,BPCE,Direction de projet,2024-09-27,2025-06-18,0.2,Data Integration
Mtp,115,Confirmé,Jerome Griffith,Bouygues,Direction de projet,2025-05-04,2025-08-01,0.8,Data Integration
Mtp,115,Confirmé,Jerome Griffith,Engie,Direction de projet,2025-07-04,2025-09-24,0.2,Data Integration
Mtp,115,Confirmé,Jerome Griffith,Fraikin,Direction de projet,2025-07-02,2025-08-21,0.8,Data Integration
Mtp,115,Confirmé,Jerome Griffith,Dalkia,Direction de projet,2025-06-25,2026-02-07,0.2,Data Integration
Mtp,115,Confirmé,Jerome Griffith,DISPO ICE,Direction de projet,2025-12-27,2026-06-15,0.8,Data Integration
Tours,150,Expert,Michael Hurst,Dalkia,MsBI/BO,2023-09-27,2024-07-07,0.2,MSBI
Tours,150,Expert,Michael Hurst,Club Med,MsBI/BO,2024-06-08,2024-12-22,0.8,MSBI
Tours,150,Expert,Michael Hurst,DISPO ICE,MsBI/BO,2024-10-01,2025-06-03,0.2,MSBI
Tours,150,Expert,Michael Hurst,La Poste,MsBI/BO,2025-03-13,2025-10-24,0.8,MSBI
Tours,150,Expert,Michael Hurst,Fraikin,MsBI/BO,2025-10-02,2026-05-27,0.2,MSBI
